sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
ROS1,0.5003835509059746,0.6789747069863635,0.1785911560803889
SPRR2C,0.25199153039196076,0.07071336152720609,0.18127816886475467
WFDC5,0.33694551060901873,0.06690427660240475,0.27004123400661395
SPDEF,0.31356126708954596,0.6202760023416443,0.3067147352520983
DLX5,0.49440148780149773,0.22024932951518647,0.27415215828631123
PLA2G1B,0.19075344238165526,0.41201776074741864,0.22126431836576338
TMEM40,0.602132198750772,0.26150890831067874,0.3406232904400932
HHIPL2,0.19719179756371527,0.39837360047971243,0.20118180291599716
LRRN4,0.2947406977566642,0.5823940280334734,0.28765333027680917
ANXA10,0.14216219681553618,0.13102733546956272,0.011134861345973468
GLYATL2,0.271810875295158,0.12404708525374451,0.1477637900414135
VSIG2,0.38442910431347593,0.580098061863124,0.19566895754964803
ABCA4,0.3731865560835233,0.4333098768825859,0.060123320799062574
ANKRD1,0.28679951096611433,0.33749398019546367,0.05069446922934934
CTNND2,0.18424084850045958,0.28179326120107473,0.09755241270061515
C10orf81,0.3955696270101324,0.5307241657561244,0.13515453874599198
CSAG2,0.2088757785458821,0.2075819074280352,0.001293871117846901
FAM83F,0.6176953482060772,0.36599916789789166,0.2516961803081855
PGLYRP3,0.43928622231290304,0.11545103093827497,0.3238351913746281
LRP2,0.3273398876672664,0.47842583426117047,0.15108594659390406
CRTAC1,0.44156253415105373,0.5094005831589395,0.06783804900788581
SFTA1P,0.3580065496935464,0.5993029204499255,0.2412963707563791
FAM133A,0.24094798328034014,0.29508630053581053,0.054138317255470386
DSG1,0.34401800399028926,0.08775845379815936,0.25625955019212987
FOXJ1,0.4146707310511639,0.6329704847791786,0.2182997537280147
GRHL3,0.620803435230721,0.35926226172071934,0.26154117351000167
TFF3,0.4009042739773692,0.5181061182156369,0.11720184423826768
B4GALNT4,0.6393640909283219,0.4865995084171634,0.15276458251115854
LRRC31,0.13734897379004424,0.42543269898568614,0.2880837251956419
TDRD5,0.5177349810757328,0.402378022970584,0.11535695810514879
DUSP9,0.5718738144282385,0.2583749161306608,0.31349889829757766
TNNT1,0.5694737289802602,0.4827105713240855,0.08676315765617465
CACNA2D2,0.48794712552430325,0.63997934798453,0.1520322224602268
LOC440173,0.5543688411445292,0.23827978584277346,0.3160890553017558
HAP1,0.5138077103508816,0.2368580973250712,0.27694961302581034
CLDN8,0.33283044077577306,0.33699692335599557,0.004166482580222508
CRLF1,0.3421758564105398,0.48897275201644175,0.14679689560590192
LOC440905,0.4364626481379432,0.2784417022779735,0.15802094585996973
KCNG1,0.546899490941226,0.18753636596937298,0.3593631249718531
MYEOV,0.3540678891650493,0.38213207503695984,0.028064185871910563
VTCN1,0.5205641057975032,0.40252271430470377,0.11804139149279946
NXPH4,0.646409395766504,0.41388135315619184,0.23252804261031218
OLFM4,0.20193983619513342,0.10507784731828144,0.09686198887685198
TBX18,0.5238511949128304,0.33094984699980695,0.19290134791302344
